domain,entity_id,record_name,entity_grain,entity_primary_key,parent_entity_id,element_name,business_name,description,source_type_raw,logical_type,max_length,scale,xml_path,physical_table,physical_columns,is_key,is_reference,reference_entity_id,reference_target_columns,is_collection,confidence,source_sheet,source_row,search_terms,notes
LOAN,loan.company,Company,"One row per LOAN Company, identified by DealId and CompanyId and RoleId.",DealId;CompanyId;RoleId,loan.deal,SortNumber,Company Sequence,Orders the companies for consistent presentation purposes. The company with sequence number 0 is considered to be the primary borrower of the deal and should be selected when only a single borrower is required for presentation.,Int,integer,,,/LOAN/Deals/Deal/Companies/Company/SortNumber,LoanDealCompanies,SortNumber,false,false,,,false,documented,LOAN_nn.xml,104,SortNumber | Company Sequence | Orders the companies for consistent presentation purposes. The company with sequence number 0 is considered to be the primary borrower of the deal and should be selected when only a single borrower is required for presentation.,
LOAN,loan.financialsponsor,FinancialSponsor,"One row per LOAN FinancialSponsor, identified by DealId and SponsorId.",DealId;SponsorId,loan.deal,ActivityTypeId,Financial Sponsor Activity Type,"Activity type of the sponsor on the deal (Entry, Exit, Portfolio)",Int,integer,,,/LOAN/Deals/Deal/FinancialSponsors/FinancialSponsor/ActivityTypeId,LoanDealFinancialSponsors,ActivityTypeId,false,true,reference_files.sponsoractivitytype,Id,false,documented,LOAN_nn.xml,110,"ActivityTypeId | Financial Sponsor Activity Type | Activity type of the sponsor on the deal (Entry, Exit, Portfolio)",
LOAN,loan.financialsponsor,FinancialSponsor,"One row per LOAN FinancialSponsor, identified by DealId and SponsorId.",DealId;SponsorId,loan.deal,IsAddOn,Financial Sponsor Add-On (Y/N),True if deal is related to a company that was added by a financial sponsor to one of it's existing portfolio companies.,Bool,boolean,,,/LOAN/Deals/Deal/FinancialSponsors/FinancialSponsor/IsAddOn,LoanDealFinancialSponsors,IsAddOn,false,false,,,false,documented,LOAN_nn.xml,111,IsAddOn | Financial Sponsor Add-On (Y/N) | True if deal is related to a company that was added by a financial sponsor to one of it's existing portfolio companies.,
LOAN,loan.financialsponsor,FinancialSponsor,"One row per LOAN FinancialSponsor, identified by DealId and SponsorId.",DealId;SponsorId,loan.deal,SortNumber,Sort Number,Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,Int,integer,,,/LOAN/Deals/Deal/FinancialSponsors/FinancialSponsor/SortNumber,LoanDealFinancialSponsors,SortNumber,false,false,,,false,documented,LOAN_nn.xml,112,SortNumber | Sort Number | Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,
LOAN,loan.financialsponsor,FinancialSponsor,"One row per LOAN FinancialSponsor, identified by DealId and SponsorId.",DealId;SponsorId,loan.deal,SponsorId,Financial Sponsor,Private equity firm that engage in buyout and related transactions for portfolio companies.,Int,integer,,,/LOAN/Deals/Deal/FinancialSponsors/FinancialSponsor/SponsorId,LoanDealFinancialSponsors,SponsorId,true,true,company.company,Id,false,documented,LOAN_nn.xml,113,SponsorId | Financial Sponsor | Private equity firm that engage in buyout and related transactions for portfolio companies.,
LOAN,loan.guarantor,Guarantor,"One row per LOAN Guarantor, identified by DealId and TrancheId and GuarantorId.",DealId;TrancheId;GuarantorId,loan.tranche,GuarantorId,Tranche Guarantor,Link to company reference of the company acting as guarantor to the tranche.,Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/Guarantors/Guarantor/GuarantorId,LoanDealTranchesGuarantors,GuarantorId,true,true,company.company,Id,false,documented,LOAN_nn.xml,119,GuarantorId | Tranche Guarantor | Link to company reference of the company acting as guarantor to the tranche.,
LOAN,loan.guarantor,Guarantor,"One row per LOAN Guarantor, identified by DealId and TrancheId and GuarantorId.",DealId;TrancheId;GuarantorId,loan.tranche,SortNumber,Sequence number,Orders the guarantor companies for consistent presentation purposes. The company with sequence number 0 is considered to be the primary guarantor of the tranche and should be selected when only a single guarantor is required for presentation.,Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/Guarantors/Guarantor/SortNumber,LoanDealTranchesGuarantors,SortNumber,false,false,,,false,documented,LOAN_nn.xml,120,SortNumber | Sequence number | Orders the guarantor companies for consistent presentation purposes. The company with sequence number 0 is considered to be the primary guarantor of the tranche and should be selected when only a single guarantor is required for presentation.,
LOAN,loan.instrumenttype,InstrumentType,"One row per LOAN InstrumentType, identified by DealId and TrancheId and InstrumentTypeId.",DealId;TrancheId;InstrumentTypeId,loan.tranche,InstrumentTypeId,Tranche Instrument Type,"Denotes the type of credit e.g. term loan, revolving credit.",Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/InstrumentTypes/InstrumentType/InstrumentTypeId,LoanDealTranchesInstrumentTypes,InstrumentTypeId,true,true,reference_files.loaninstrumenttype,Id,false,documented,LOAN_nn.xml,126,"InstrumentTypeId | Tranche Instrument Type | Denotes the type of credit e.g. term loan, revolving credit.",
LOAN,loan.instrumenttype,InstrumentType,"One row per LOAN InstrumentType, identified by DealId and TrancheId and InstrumentTypeId.",DealId;TrancheId;InstrumentTypeId,loan.tranche,SortNumber,Sort Number,Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/InstrumentTypes/InstrumentType/SortNumber,LoanDealTranchesInstrumentTypes,SortNumber,false,false,,,false,documented,LOAN_nn.xml,127,SortNumber | Sort Number | Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,
LOAN,loan.lbomnadeal,LBOMNADeal,"One row per LOAN LBOMNADeal, identified by DealId and LBOMNADealId.",DealId;LBOMNADealId,loan.deal,LBOMNADealId,LBO MNA Deal #,Link to original LBO of portfolio company in the case of sponsor backed deals.,Int,integer,,,/LOAN/Deals/Deal/LBOMNADeals/LBOMNADeal/LBOMNADealId,LoanDealLBOMNADeals,LBOMNADealId,true,true,mna.deal,DealId,false,documented,LOAN_nn.xml,133,LBOMNADealId | LBO MNA Deal # | Link to original LBO of portfolio company in the case of sponsor backed deals.,
LOAN,loan.margin,Margin,"One row per LOAN Margin, identified by DealId and TrancheId and MarginNumber.",DealId;TrancheId;MarginNumber,loan.tranche,BasisId,Margin basis Id,"Link to loan basis reference indicating which of the standard interbank lending base rates the loan margin is tied to (eg. LIBOR, US prime rate etc.).",Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/BasisId,LoanDealTranchesMargins,BasisId,false,true,reference_files.loanbasis,Id,false,documented,LOAN_nn.xml,139,"BasisId | Margin basis Id | Link to loan basis reference indicating which of the standard interbank lending base rates the loan margin is tied to (eg. LIBOR, US prime rate etc.).",
LOAN,loan.margin,Margin,"One row per LOAN Margin, identified by DealId and TrancheId and MarginNumber.",DealId;TrancheId;MarginNumber,loan.tranche,MarginLines,MarginLine,Collection of lines in a margin grid.,Collection,collection,,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/MarginLines,LoanDealTranchesMarginsMarginLines,MarginLines,false,false,,,true,documented,LOAN_nn.xml,140,MarginLines | MarginLine | Collection of lines in a margin grid.,
LOAN,loan.margin,Margin,"One row per LOAN Margin, identified by DealId and TrancheId and MarginNumber.",DealId;TrancheId;MarginNumber,loan.tranche,MarginNumber,Margin sequence,Presentation order when there is more than one margin attached to a tranche. The primary margin has a sequence number of 0.,Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/MarginNumber,LoanDealTranchesMargins,MarginNumber,true,false,,,false,documented,LOAN_nn.xml,141,MarginNumber | Margin sequence | Presentation order when there is more than one margin attached to a tranche. The primary margin has a sequence number of 0.,
LOAN,loan.margin,Margin,"One row per LOAN Margin, identified by DealId and TrancheId and MarginNumber.",DealId;TrancheId;MarginNumber,loan.tranche,RangeType,Margin range type,"A margin may change over the life of a loan depending on a number of factors. This item indicates which factor determines the grid for the current margin (years, rating, debt ratio etc.). This is a future field and is presently always set to YEAR..",String(999),string,999,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/RangeType,LoanDealTranchesMargins,RangeType,false,false,,,false,documented,LOAN_nn.xml,142,"RangeType | Margin range type | A margin may change over the life of a loan depending on a number of factors. This item indicates which factor determines the grid for the current margin (years, rating, debt ratio etc.). This is a future field and is presently always set to YEAR..",
LOAN,loan.marginline,MarginLine,"One row per LOAN MarginLine, identified by DealId and TrancheId and MarginNumber and MarginGridRowId.",DealId;TrancheId;MarginNumber;MarginGridRowId,loan.margin,MarginGridRowId,Margin Grid line number,Numbers start from 0 ascending by 1 for each line.,Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/MarginLines/MarginLine/MarginGridRowId,LoanDealTranchesMarginsMarginLines,MarginGridRowId,true,false,,,false,documented,LOAN_nn.xml,148,MarginGridRowId | Margin Grid line number | Numbers start from 0 ascending by 1 for each line.,
LOAN,loan.marginline,MarginLine,"One row per LOAN MarginLine, identified by DealId and TrancheId and MarginNumber and MarginGridRowId.",DealId;TrancheId;MarginNumber;MarginGridRowId,loan.margin,MarginValueBP,Margin line amount,"The margin, in basis points, that applies to for the given range in this margin grid line.",Decimal(3),decimal,,3,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/MarginLines/MarginLine/MarginValueBP,LoanDealTranchesMarginsMarginLines,MarginValueBP,false,false,,,false,documented,LOAN_nn.xml,149,"MarginValueBP | Margin line amount | The margin, in basis points, that applies to for the given range in this margin grid line.",
LOAN,loan.marginline,MarginLine,"One row per LOAN MarginLine, identified by DealId and TrancheId and MarginNumber and MarginGridRowId.",DealId;TrancheId;MarginNumber;MarginGridRowId,loan.margin,RangeFrom,Low range value,The lowest value for the current margin line for whatever factor is determining the grid..,String(999),string,999,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/MarginLines/MarginLine/RangeFrom,LoanDealTranchesMarginsMarginLines,RangeFrom,false,false,,,false,documented,LOAN_nn.xml,150,RangeFrom | Low range value | The lowest value for the current margin line for whatever factor is determining the grid..,
LOAN,loan.marginline,MarginLine,"One row per LOAN MarginLine, identified by DealId and TrancheId and MarginNumber and MarginGridRowId.",DealId;TrancheId;MarginNumber;MarginGridRowId,loan.margin,RangeTo,High range value,The highest value for the current margin line for whatever factor is determining the grid. This may be empty to indicate and open-ended range..,String(999),string,999,,/LOAN/Deals/Deal/Tranches/Tranche/Margins/Margin/MarginLines/MarginLine/RangeTo,LoanDealTranchesMarginsMarginLines,RangeTo,false,false,,,false,documented,LOAN_nn.xml,151,RangeTo | High range value | The highest value for the current margin line for whatever factor is determining the grid. This may be empty to indicate and open-ended range..,
LOAN,loan.mnarelateddeal,MNARelatedDeal,"One row per LOAN MNARelatedDeal, identified by DealId and MNADealNo.",DealId;MNADealNo,loan.deal,MNADealNo,Related M&A Deal #,Unique Dealogic number representing each M&A transaction.,Int,integer,,,/LOAN/Deals/Deal/MNARelatedDeals/MNARelatedDeal/MNADealNo,LoanDealMNARelatedDeals,MNADealNo,true,true,mna.deal,DealId,false,documented,LOAN_nn.xml,157,MNADealNo | Related M&A Deal # | Unique Dealogic number representing each M&A transaction.,
LOAN,loan.mnarelateddeal,MNARelatedDeal,"One row per LOAN MNARelatedDeal, identified by DealId and MNADealNo.",DealId;MNADealNo,loan.deal,SortNumber,Sort Number,Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,Int,integer,,,/LOAN/Deals/Deal/MNARelatedDeals/MNARelatedDeal/SortNumber,LoanDealMNARelatedDeals,SortNumber,false,false,,,false,documented,LOAN_nn.xml,158,SortNumber | Sort Number | Used to determine the presentation order where there are multiple values. The item with sequence number 0 is generally the most significant or primary value.,
LOAN,loan.outstanding,Outstanding,"One row per LOAN Outstanding, identified by DealId and TrancheId and Date.",DealId;TrancheId;Date,loan.tranche,AmountDrawnDown,Amount drawn down,Amount of revolving credit drawn down at the associated date.,Money,money,,,/LOAN/Deals/Deal/Tranches/Tranche/Outstandings/Outstanding/AmountDrawnDown,LoanDealTranchesOutstandingsAmountDrawnDown,LoanDealTrancheOutstandingDealId;LoanDealTrancheOutstandingTrancheId;LoanDealTrancheOutstandingDate;CurrencyISOCode;Value,false,false,,,false,documented,LOAN_nn.xml,164,AmountDrawnDown | Amount drawn down | Amount of revolving credit drawn down at the associated date.,
LOAN,loan.outstanding,Outstanding,"One row per LOAN Outstanding, identified by DealId and TrancheId and Date.",DealId;TrancheId;Date,loan.tranche,AmountOutstanding,Loan Amount outstanding,Amount of a term loan outstanding (ie. not repaid before maturity) at the associated date.,Money,money,,,/LOAN/Deals/Deal/Tranches/Tranche/Outstandings/Outstanding/AmountOutstanding,LoanDealTranchesOutstandingsAmountOutstanding,LoanDealTrancheOutstandingDealId;LoanDealTrancheOutstandingTrancheId;LoanDealTrancheOutstandingDate;CurrencyISOCode;Value,false,false,,,false,documented,LOAN_nn.xml,165,AmountOutstanding | Loan Amount outstanding | Amount of a term loan outstanding (ie. not repaid before maturity) at the associated date.,
LOAN,loan.outstanding,Outstanding,"One row per LOAN Outstanding, identified by DealId and TrancheId and Date.",DealId;TrancheId;Date,loan.tranche,Date,Entry date,The date associated with the outstanding amount.,DateTime,datetime,,,/LOAN/Deals/Deal/Tranches/Tranche/Outstandings/Outstanding/Date,LoanDealTranchesOutstandings,Date,true,false,,,false,documented,LOAN_nn.xml,166,Date | Entry date | The date associated with the outstanding amount.,
LOAN,loan.participationfee,ParticipationFee,"One row per LOAN ParticipationFee, identified by DealId and TrancheId and LineNumber.",DealId;TrancheId;LineNumber,loan.tranche,AmountFrom,From amount,The lower bound of the participation amount a bank must lend in order to receive the associated fee..,Money,money,,,/LOAN/Deals/Deal/Tranches/Tranche/ParticipationFees/ParticipationFee/AmountFrom,LoanDealTranchesParticipationFeesAmountFrom,LoanDealTrancheParticipationFeeDealId;LoanDealTrancheParticipationFeeTrancheId;LoanDealTrancheParticipationFeeLineNumber;CurrencyISOCode;Value,false,false,,,false,documented,LOAN_nn.xml,172,AmountFrom | From amount | The lower bound of the participation amount a bank must lend in order to receive the associated fee..,
LOAN,loan.participationfee,ParticipationFee,"One row per LOAN ParticipationFee, identified by DealId and TrancheId and LineNumber.",DealId;TrancheId;LineNumber,loan.tranche,AmountTo,To amount,The upper bound of the participation amount a bank must lend in order to receive the associated fee.(Note,Money,money,,,/LOAN/Deals/Deal/Tranches/Tranche/ParticipationFees/ParticipationFee/AmountTo,LoanDealTranchesParticipationFeesAmountTo,LoanDealTrancheParticipationFeeDealId;LoanDealTrancheParticipationFeeTrancheId;LoanDealTrancheParticipationFeeLineNumber;CurrencyISOCode;Value,false,false,,,false,documented,LOAN_nn.xml,173,AmountTo | To amount | The upper bound of the participation amount a bank must lend in order to receive the associated fee.(Note,
LOAN,loan.participationfee,ParticipationFee,"One row per LOAN ParticipationFee, identified by DealId and TrancheId and LineNumber.",DealId;TrancheId;LineNumber,loan.tranche,LineNumber,Sort Number,"Where more than one participation fee level applies to a tranche this orders the values, usually from high to low.",Int,integer,,,/LOAN/Deals/Deal/Tranches/Tranche/ParticipationFees/ParticipationFee/LineNumber,LoanDealTranchesParticipationFees,LineNumber,true,false,,,false,documented,LOAN_nn.xml,174,"LineNumber | Sort Number | Where more than one participation fee level applies to a tranche this orders the values, usually from high to low.",
